expected_filename,actual_filename,distance
crosswalk_33712718N_117758720W.jpeg,crosswalk_33702088N_117758799W.jpeg,1182.024659161049
crosswalk_33721074N_117759048W.jpeg,crosswalk_33721075N_117759048W.jpeg,0.11119492637690076
crosswalk_33734261N_117758790W.jpeg,crosswalk_33734237N_117758700W.jpeg,8.739896414081901
crosswalk_33652285N_117755291W.jpeg,crosswalk_33652300N_117755295W.jpeg,1.7085224683530167
crosswalk_33653303N_117753457W.jpeg,crosswalk_33653303N_117753458W.jpeg,0.09255932802104505
crosswalk_33653329N_117752518W.jpeg,crosswalk_33653317N_117752518W.jpeg,1.3343391193521017
crosswalk_33657076N_117755122W.jpeg,crosswalk_33657068N_117755092W.jpeg,2.915672684512492
crosswalk_33674069N_117752453W.jpeg,crosswalk_33674070N_117752453W.jpeg,0.11119492637690076
crosswalk_33719322N_117752111W.jpeg,crosswalk_33719323N_117752111W.jpeg,0.11119492708422385
crosswalk_33640011N_117748753W.jpeg,crosswalk_33710011N_117748172W.jpeg,7783.830540865694
crosswalk_33651133N_117749897W.jpeg,crosswalk_33681033N_117779827W.jpeg,4327.366935622601
crosswalk_33651189N_117748693W.jpeg,crosswalk_33651889N_117738650W.jpeg,932.8454048856238
crosswalk_33712657N_117750033W.jpeg,crosswalk_33712657N_117750034W.jpeg,0.09249544667935608
crosswalk_33715544N_117751416W.jpeg,crosswalk_33712744N_117755456W.jpeg,486.3839101112022
crosswalk_33717061N_117749895W.jpeg,crosswalk_33717060N_117749895W.jpeg,0.11119492708422385
crosswalk_33637786N_117747337W.jpeg,crosswalk_33687126N_117747332W.jpeg,5486.357700157951
crosswalk_33648422N_117745170W.jpeg,crosswalk_33648420N_117745168W.jpeg,0.28936145715261047
crosswalk_33648943N_117747567W.jpeg,crosswalk_33698347N_117747564W.jpeg,5493.474162961662
crosswalk_33676014N_117746734W.jpeg,crosswalk_33676024N_117746749W.jpeg,1.778493766084933
crosswalk_33697465N_117747752W.jpeg,crosswalk_33697466N_117747752W.jpeg,0.11119492637690076
crosswalk_33719221N_117745673W.jpeg,crosswalk_33719221N_117745674W.jpeg,0.09248837564018042
crosswalk_33649861N_117744147W.jpeg,crosswalk_33649885N_117744168W.jpeg,3.3015591664385733
